id,user_id,assignment_id,user_group,exit_status,user_block,age,gender,degree,comment
18,4fe46926201cb27962f1a4ad06e05d52,b40ef2315f2159b1065d81ec191edf1e,feedback_vignette,submitted,1,39,m,Bachelor degree,NA
19,f41677c3cf1b52e2bac1890874f1a4e1,2191b4d3428864b495224c7de31520ab,full,churned,1,NA,NA,NA,NA
20,b9d80a66b4378437f4991e3057a47368,338edc0c6db36e904cb21cf97ee62939,full,submitted,1,50,m,Bachelor degree,Interesting! Have a nice day!
21,2baf48c1c48a8330962c5243de9cd03c,0c8c52ac344249e5ff07a713b46c223e,full,churned,1,NA,NA,NA,NA
22,4dbb421825bbf15913ea494526cec3dd,42eef89215757691efc2cf57714d58e2,full,submitted,1,62,f,High school,NA
23,e5283a112c83551ffab19002992889cd,009b1766078dcc76bc28acba636b94e5,feedback_vignette,submitted,1,50,m,High school,NA
24,38301b1084a2eb49957337d0ba646577,c978e097901eb83f082660f87d795e1c,full,churned,1,NA,NA,NA,NA
25,f79786a1a1b2e9bb80fae7805eef1e81,eb73b0ff8c63d61979380ac495fd84cc,full,churned,1,34,f,High school,NA
26,ea0c1d41d6b9dd3889415357ce6feb89,0a9399e3014eddc0d33e23d2b3b4189e,vignette,churned,1,48,f,High school,NA
27,49c5059831e4733e140ea87f2683ba7b,8290caee1c7db44e1625f60a1c2dae80,vignette,churned,1,NA,NA,NA,NA
28,df2237f4f55d373d7940768a1ad86b03,2c397842ed9122cc7e20befad3ee32cc,full,submitted,1,25,f,Bachelor degree,NA
29,3b1b58cc0ac57eaa919ef3a031fb5b19,bdf66796c075c7bae1c1e15c576e3b20,vignette,churned,1,NA,NA,NA,NA
30,c1c339e264a984b4ec61c6d3b52cd53f,b5c770dcc6d592b173f802c6e05276d6,vignette,submitted,1,32,m,Master degree,NA
31,dd83fc629ed315b33cae820c024edf53,0a9399e3014eddc0d33e23d2b3b4189e,vignette,submitted,1,27,f,Master degree,nice
32,170d7dddb1aebdcc021e6c55e1fdaa55,c978e097901eb83f082660f87d795e1c,full,submitted,1,27,m,Master degree,IT IS VERY NICE.
33,592cea34bd8a5caef10d2b850bca139d,c87ff131d8932e2adda2903102b271d0,feedback_vignette,submitted,1,30,f,High school,NA
34,3ed45a32f9fbc0a2fdf48a2a48894e94,021d76734174516a389e540d83846a19,full,submitted,1,27,f,Master degree,NICE AND VERY GOOD
35,4f18d91f30cd4d2a96d1ae37b0498a36,bdd8be35fcca4659528c9931948b0aec,feedback_full,submitted,1,40,f,Master degree,good
36,02b69c09748602aaffb97f75d0d252d7,cc37c84b73c6b5395bfe351f3e92f435,vignette,submitted,1,22,m,Bachelor degree,NA
37,844f0676ba75f1f09de3158989df48aa,e070eccfd21597b01cd2cae9b908d1bf,feedback_vignette,submitted,1,56,m,Bachelor degree,NA
38,70e2eda303fb931b3a265590768a5e84,1f4d481ca8fa16c0cfeaa904f16205ea,feedback_full,submitted,1,23,m,Bachelor degree,NA
39,70e2eda303fb931b3a265590768a5e84,1f4d481ca8fa16c0cfeaa904f16205ea,feedback_full,submitted,1,23,m,Bachelor degree,NA
40,6d84d348e5f6c36578f8d8ecd4e72e96,4cba6347b8a891370667fdf1d58d4a73,vignette,submitted,1,41,f,Master degree,Good servey.
41,18c5c6ba674d1e44b4c284fab5230709,3a21a00f0dee8a3f994e13811d545ff9,full,submitted,1,41,m,Master degree,NICE
42,f6f30ba5061af1f6875d94e23706f6a2,c8f23ee6fd3946d782613bd372ad72be,feedback_full,submitted,1,27,f,Master degree,It's very nice study.
43,fa9e93f9e7680b1f49a4185d1ec78c71,813add41262fc4e7e9725dfa874431f1,vignette,submitted,1,27,f,Master degree,it is nice and very interesting.
44,d6df15bf05a25ae2e7bafb0070a82d3d,a7f780efa0595307f69d669d54358443,feedback_full,submitted,1,41,m,Master degree,NICE
45,9935a0e14406ca08d6138cdf5f57766e,22edf52dc0afa3b7ff6c8397bd90946a,feedback_vignette,submitted,1,27,f,Master degree,it is nice
46,a4589f51b48b5c5431a7ea5eec7a7c99,9df7f65f95d6f47ba618e86ad5b2888e,full,submitted,1,60,m,Bachelor degree,NA
47,c016d6d3f805f76b0e34317bfb7ba241,624b97ce04163618c16f190c7de9d14e,feedback_vignette,submitted,1,30,f,Bachelor degree,NA
48,10f3591f8f7f8ac6b59da2eadb81b311,609ee66c8bce74c8466ce9406265fb2d,vignette,submitted,1,67,m,Bachelor degree,NA
49,7f18003598a48f7e401bbde1802bdcde,1fc8db23695eb600110b9dd0d17d9d49,feedback_full,submitted,1,28,f,Master degree,very nice
50,e0fa12b6040c7f107f33b216074f8ad7,e5eb9e050f391a6d9042b8ab0cdc6eba,feedback_vignette,submitted,1,55,f,Bachelor degree,good
51,67c07d97020f65f1199703f1316c0fc2,3eaf535ed2b70ad3ff6da96f07507170,vignette,submitted,1,30,m,Bachelor degree,This study is very different and about a law related study. But nice experience.
52,47a3853856eed8266e1cab55d9dabd72,498d4bf7cf9bd7b62c4e0f64fd9ce99c,full,churned,1,26,m,Associate degree,NA
53,482ddd7d9fed294475d3cbe8030d0960,07037ee682f92ebf8c07167a3d4ace0a,full,submitted,1,39,m,Associate degree,NA
54,b383e543c1415c39b78877623587c5e2,412ad61b3d2b4d1f4f6662a152c52ddb,vignette,submitted,1,24,m,Bachelor degree,It would be nice to know how the bonuses are calculated or to see your bonus disclosed at the end of the study.
55,41bbb04a067d7cdc6693a2077d1363a0,780dfc69eb4cabdd1ef0b2ca381a8e32,feedback_vignette,submitted,1,40,f,High school,NA
56,2a74d78b51669090f8a6d97909151eda,498d4bf7cf9bd7b62c4e0f64fd9ce99c,feedback_full,submitted,1,56,f,High school,this was great
57,b0b53c988dd7f703a57a243cc9803cc9,2b45bdf70ff98c610962668f0e56cfbe,full,submitted,1,33,m,Master degree,It was interesting trying to weigh all of the factors that could affect re arrest.
58,3ebb6ae3d2d4ac6a18ed7d40c41b2c82,fbae705f97ed4575e2641174238e2042,full,submitted,1,32,m,Bachelor degree,Overall a good experiment.
59,0e9da8f645d900ae083ade77d7d37caa,8eb09720beee29463be6cf40e54c1a23,feedback_vignette,submitted,1,35,f,Associate degree,NA
60,0029f575848027743fd0fc9002650438,c8ce8275c179ac773f5711f4522a69d1,feedback_full,submitted,1,31,m,Master degree,NA
61,9e4801d3a44388188f9cff180565b6ce,93dbe28c03729f6f64715b870cd27c9c,feedback_vignette,submitted,1,32,f,Bachelor degree,ty
62,cbc159c730a5089bb6e6fa77c8fce093,527d1dda8c2a97cd17833642cc89d782,full,submitted,1,43,m,Bachelor degree,NA
63,96a74db38a811bce7fbafc00186339f0,f09972e0acf437462e0f2776fd1d1773,feedback_vignette,churned,1,NA,NA,NA,NA
64,f0cd6ab1b88af4376dc2059c6d011f3a,ad6c4ea79b9e94522c8e15123e138703,feedback_vignette,churned,1,NA,NA,NA,NA
65,3121db9d3aa52d0a3ee02c57fbbe230d,1a1e3101df828af0f63e00b7e6949a86,feedback_full,churned,1,NA,NA,NA,NA
66,84e86b0f20e5565f3797b5a5fcbb652d,dc91a2998b38a80a44a1924798985b54,feedback_vignette,churned,1,NA,NA,NA,NA
67,ece0057352abbefa0bbf131fbc24c517,49a30b75650318bd14defd1b4a70dacf,vignette,churned,1,NA,NA,NA,NA
68,11633a5ca6faa5918eb1fcda92c92d9a,50a52bbf07717284c0a86030253be3cd,vignette,churned,1,NA,NA,NA,NA
69,c5e8ced9beac369c74545313070afa54,da75dd7e0ba180fc25c8ef8a3fe96087,feedback_vignette,churned,1,NA,NA,NA,NA
70,7fae0d963bca8855edfec8a0b006c5c1,2fbba1f5bc004c98e573ec22074a35a7,full,churned,1,NA,NA,NA,NA
71,234a3a57219cab2537fb9f0dda4e7952,a48295e3c197c5dd10249f25f10932fd,feedback_vignette,churned,1,NA,NA,NA,NA
72,1f9ee40fc280de44f7837bea36df7c9c,346ec7b1e8c41daccec6267802e0bd38,feedback_full,churned,1,NA,NA,NA,NA
73,199e24f65c83baf7f7b1518f7e973c6e,d58a6b451e0ec3abeb6d7c7d3d4d69e2,feedback_vignette,churned,1,NA,NA,NA,NA
74,52afa3372a5c64c03d66d3c4dae8905d,1199b993f052ca1ae4dfa74714c58095,feedback_full,churned,1,NA,NA,NA,NA
75,aef3909519890267528c5d23ba48b7fe,d7bee4d87667e426ee581ece863ed40e,full,churned,1,NA,NA,NA,NA
76,4dc8ae8d72ab6fe9929d5d5ddc67cb56,65e572114c527615460631679ced55cf,vignette,churned,1,NA,NA,NA,NA
77,283c245195a023c51bd3beb8faebc93a,1193e499acd0263e84bdb1c8d13a73a2,vignette,churned,1,NA,NA,NA,NA
78,d5062a49bf0db1c385c0f222ebb4ba67,29e5b4c9296209f9d6b50b6b1b1db16a,vignette,churned,1,NA,NA,NA,NA
79,d999bdf7f0e316af60a415fb57b679bd,995ae1bb24a2d18e60ee362e25118c2f,feedback_full,churned,1,NA,NA,NA,NA
80,4cfd4a4921e8f3dcbf41a8f2220e4e79,23728e7eef4eb473bcf3031563af76bf,feedback_vignette,churned,1,NA,NA,NA,NA
81,3ebcbff5b7558c2bc4214597085a5744,d58a6b451e0ec3abeb6d7c7d3d4d69e2,vignette,churned,1,NA,NA,NA,NA
82,392ddde67538fedf826e3ade5b204fb3,727f14e5bcf2e07f02ff61bf46d0c8ec,vignette,churned,1,NA,NA,NA,NA
83,7e90ae5aa59a46628081669020ef7c56,33eb735fa02cde721408d1d92a01b9d2,full,churned,1,NA,NA,NA,NA
84,7f2733acc952d6c43066a646cef94e5e,77fdb2e89aaab9aa917ef71d1fc1453f,vignette,churned,1,NA,NA,NA,NA
85,d813789cf66cbb217d21f158a43a206e,0272b975defc2f6402a45c496cce1e73,vignette,churned,1,NA,NA,NA,NA
86,ff234d81ae89f36e413aef1f3217bf83,b75199cf28b79f5d8f55c1cc2c8c871b,feedback_vignette,churned,1,NA,NA,NA,NA
87,6164223501c415e4defb02d330c97c82,e4e5a9366411cbf7655a8f5a2b93efc4,vignette,churned,1,NA,NA,NA,NA
88,381613c03f798816e7da6f4d293e8977,5493738ed2ea9a36e09017b0dd2ea850,full,churned,1,NA,NA,NA,NA
89,70a8e099e6dd92cf8c1517e11f219597,b98907d0895f7ba3c0e83abbfc139a43,vignette,churned,1,37,m,High school,NA
90,c6bc024867c693d04d7dc525c189c07a,d58a6b451e0ec3abeb6d7c7d3d4d69e2,feedback_vignette,churned,1,NA,NA,NA,NA
91,b0b9bb0558771e0491bb12cca8f13e59,fedbec6aa413dc282022b3d84f1a2af8,feedback_full,churned,1,NA,NA,NA,NA
92,9f63efcd2058bf2d2c332d558a2f75db,d5cc2fde480ee16cc2f9eba2f224fc5f,vignette,churned,1,NA,NA,NA,NA
93,7fb6afe4c3337e96aca94c686d50c584,189ffeb9b4356d8fe8529d3a8cb117cd,full,churned,1,NA,NA,NA,NA
94,98419864e83abbb3a97dcc0dad572d99,701a341017402a9b007687e124888fb3,feedback_vignette,churned,1,NA,NA,NA,NA
95,ba6d75c8cf44646e22d2076db3a20f3f,d980784fb73f85e83c07fb1810d55160,full,churned,1,NA,NA,NA,NA
96,8caac649990a65a6d464cea6548bdfff,e03dd708fc0fd6ddeb17120299e4e11f,vignette,churned,1,NA,NA,NA,NA
97,9e4c37c4173de92129954d972a080b72,e9bccaf16869aac1c421f1592638b28d,feedback_vignette,churned,1,NA,NA,NA,NA
98,1400ea9f9ba508b153d02d69fe0a4a21,e39147f77f89b33e51407bee6ff5ae91,full,churned,1,39,m,Master degree,NA
99,466692b63c8389fbdecbbbfcc011fbd6,e7f5d328d5a09db1b6dcc05a9f709a94,vignette,churned,1,NA,NA,NA,NA
100,805f43ab17fec400d707fddfda816801,af7bfa36155605fff4b42e403c7223e1,feedback_full,churned,1,NA,NA,NA,NA
101,7ba7df3559f74b7350e8f85396fbc072,761ec2fc010a1a206389122b4bcc2fc2,full,churned,1,NA,NA,NA,NA
102,247149b31fc8485bfca673d276feb67b,9aeb0d7b43c30ff2e979dbce926791a7,vignette,churned,1,NA,NA,NA,NA
103,88d05535e15d6bebe51251dd776ce9fa,dbe30ac554fccceee057e72a14f1fd46,feedback_full,churned,1,NA,NA,NA,NA
104,7136ee587d9e4e30799a213edb9cfadf,0b62fba2dc275620de6ad79fea2d117a,vignette,churned,1,NA,NA,NA,NA
105,e02326947c4db1844cfb30ecf50a167c,42c202a1fb026ef6ba1aef1c86174658,full,churned,1,38,m,High school,NA
106,84a2d06d1027a124a6aed58f44327990,8c33c1b68e44f46bb58d8cb659bad434,vignette,churned,1,NA,NA,NA,NA
107,26f7838c7c719c74345fc7e26a880238,e6ed69eecd1aec174bd11991bc588ab3,vignette,churned,1,NA,NA,NA,NA
108,dbff386102e3cfeb8f776b65bd898a5a,74999ff0ef208025be993a90e87ca952,feedback_vignette,churned,1,NA,NA,NA,NA
109,939b25654fdcfbe442fb531420d8ad4e,fee589cfa141e208e337ea7d4f0030ac,feedback_full,churned,1,NA,NA,NA,NA
110,fe6c7094e16726efe731cb80c597ace8,936020ebe3973838bbe8c4403d068438,feedback_vignette,churned,1,NA,NA,NA,NA
111,21f25228ef042e4ab01ed92dd2dddddc,09d4cc75bc88692fa039ced395503fc0,full,churned,1,NA,NA,NA,NA
112,9343060f30a0e7571cb49aea4d93f158,5ad496ce8277c217e77b930cf7f20e0e,full,churned,1,NA,NA,NA,NA
113,e48d2a5ad027f62c5dfd97f2305317b5,547be7382ed2107f236c5b610165fff0,vignette,churned,1,NA,NA,NA,NA
114,8e698615a06bbe85c17fe41081ab4beb,30564df03561d7a1926963a756907b71,feedback_full,churned,1,NA,NA,NA,NA
115,29bc79d5ff9ee1c745dd6632a14e5313,f8651476b7aa03a116884252487e8caa,feedback_full,churned,1,NA,NA,NA,NA
116,3f5fa953750a4d95807e72ba5fd6ac10,cad1475c954d506f89f5dc911141ee83,feedback_full,churned,1,NA,NA,NA,NA
117,8277f70353ea994d19a864e6e1a37044,25767323523e6516285533e228b8b39e,vignette,churned,1,NA,NA,NA,NA
118,22eb6258fb9d9cc4812e0e920b65f0ce,25089d004b084547013121945301c19d,feedback_vignette,churned,1,NA,NA,NA,NA
119,071d7ea9cf1be0a2aa4c3584b87ed320,d04e216994a9d20a9a7a96645da0cfb6,feedback_full,churned,1,NA,NA,NA,NA
120,afa90849b434a8280f3828e62e45de97,99a368d0698b54ab88c1f651401b20ca,full,churned,1,NA,NA,NA,NA
121,1830ba559dc93ba3b7284be78364ee94,5f1448a864f20fa8719281d3a0405f11,vignette,churned,1,NA,NA,NA,NA
122,2639d8782999e69e0c871ac5dcd71179,21385ffda12c1d52000d32e919d94d30,feedback_full,churned,1,NA,NA,NA,NA
123,eb45ba651a3462b4ae70038506083ecd,1a50b28a7f7f4ea1775ed2f659f940fb,feedback_full,churned,1,NA,NA,NA,NA
124,49d8dc3cc7c7832a8a3d35ed0f556a90,c181a6678340759aefae30dba1d7e173,feedback_full,churned,1,32,m,High school,NA
125,07a4dc0ca0c4ed022a75b104d922da9c,c5db2b7164f73ac6fd3754ff3db7220c,feedback_vignette,churned,1,NA,NA,NA,NA
126,21f74100fda277171777bc7e46acbf9b,8820b0d075a69d1695048d2d4dc19ae5,feedback_full,churned,1,NA,NA,NA,NA
127,895654f4c118f44d35c201a6d355e0f8,5f8296852dbbebdc653115f553ac53f5,vignette,churned,1,58,NA,High school,NA
128,71c1854057009b19309b88a304860f34,69e1014b65d9909dc40e7ff91eb76736,full,churned,1,NA,NA,NA,NA
129,6e5c8d6a5512de7a08dabec29badf674,f4d5c397932e2bf4d37603934d2811b8,full,churned,1,43,f,Bachelor degree,NA
130,ea1551b4131ae6f1f5582daed0587e34,860260c83bab9d9cc66388dc5a69acb0,full,churned,1,NA,NA,NA,NA
131,66afab152ac12131b4940fdf274956f0,c2ad63a8cd66fd632a6c233c6b122f50,feedback_vignette,churned,1,NA,NA,NA,NA
132,e5a3f874f6339b4a21fd8635822999f3,599799a306040fd442187b63dbcc862a,feedback_vignette,submitted,1,24,f,Bachelor degree,Good study!
133,ef71083da9975d603da032e68b6467e6,6f07b2381f66788c74501d97b94f2668,full,churned,1,40,NA,Associate degree,NA
134,d5e386f80bf5b39e4a7bb5fe774409d7,9aaa004550122aff245e36dcea034367,full,churned,1,35,m,High school,NA
135,824059ea4d94188d993263946424b2c0,860260c83bab9d9cc66388dc5a69acb0,full,churned,1,NA,NA,NA,NA
136,5510a88be6fb7e2b908db8b6761f4a33,79efa78b870c159d3a3fc34f4a2a3a0d,vignette,submitted,1,28,f,High school,THANK YOU!
137,ec6b45a63554860e12a2e188e9e6a7b5,c800e423f5e894d7faf32f5a2f5281da,feedback_vignette,submitted,1,30,f,Bachelor degree,NA
138,fc2afef1e9882b60b9e06fb55bf22bc6,4155bb21fb5ae5b542ee388cb0b3b652,full,submitted,1,29,m,Master degree,NA
139,fd68e4bb52e66cd806183ec03664ed44,7cc26885f82d7796678541254ba75ab9,feedback_vignette,submitted,1,26,f,Associate degree,NA
140,b0761d7e3fb54a2d66d33e4768807cac,ebabdc22959d34802932386ed87ba538,vignette,submitted,1,31,m,Bachelor degree,NA
141,16aee80f5b5054309ae33adac6fc6c0d,7ca1b73553bb4a94bd915ece6dbb02c0,vignette,submitted,1,41,f,Master degree,NA
142,a9e7e367cb8df6235b6b3cd920e680cb,c6f5dc392e7c993ca256751c509b14eb,feedback_vignette,submitted,1,26,m,Bachelor degree,"None, thank you."
143,e1751d8cb26e4614fc6ee0452031b8dd,ea3b3ea4d4818281df1efc260f9b6415,feedback_full,submitted,1,30,m,Doctoral degree,VERY GOOD
144,ad08950e29c9810e85dd63dfc9739134,1576d09d2e148b243232ff3dc292dd40,feedback_vignette,submitted,1,38,f,Bachelor degree,NA
145,56e05b116f04a69e4d09dbf2f1a956b2,d5122ae62f9011829bfed4ae0e8b051a,full,submitted,1,27,f,High school,wonderful survey
146,34b364e25c0c2519963bf54903d5aa20,3f6d141c6d8500b8bf9dc6575ebf8bad,vignette,submitted,1,24,m,Bachelor degree,great
147,34b364e25c0c2519963bf54903d5aa20,3f6d141c6d8500b8bf9dc6575ebf8bad,vignette,submitted,1,24,m,Bachelor degree,great
148,d6a40114d94551bb6673c56b9fb6efcb,53ea4ba775ded9d06010e722bd802b63,full,churned,1,NA,NA,NA,NA
149,490a53b4aeb4461f0569c4cfd11d4c32,1f5e5d1351b4cf27dac523ba466867f1,feedback_vignette,submitted,1,24,f,Bachelor degree,GOOD
150,d2035b64122d759c60bccaf6f78fca27,1372b9a7f5e048608dbadc41e2b461aa,feedback_full,submitted,1,22,f,NA,NA
151,dba6d95e7f82defc6d67594446610f57,02938697a2cbf1aad159119fcf0ca3e7,vignette,submitted,1,29,m,Bachelor degree,nice when its very interesting
152,578aa5a6b0ab1d068369cedd43b91f1f,1a1b85d32b0da7c8ea0feac37b33d0d3,feedback_vignette,submitted,1,23,m,Bachelor degree,NA
153,ed95fd34261c26bcad5344ae03a0b3d6,db37e1ab9bf2b311a94fa028663ef60a,vignette,submitted,1,30,f,Doctoral degree,VERY   GOOD
154,f05a35b0d7beedea2610e6878504de3c,c77e0046c784b7cb17c181f6cc0c5703,feedback_vignette,submitted,1,30,m,Doctoral degree,very good
155,f05a35b0d7beedea2610e6878504de3c,c77e0046c784b7cb17c181f6cc0c5703,feedback_vignette,submitted,1,30,m,Doctoral degree,very good
156,15c99e65a914c386dd91402060a617b3,88e2aacbfad95569cba2353d4ca96987,feedback_full,churned,1,24,f,High school,NA
157,9fbe7c71ad0e23e4d597231e622553eb,88a10a2c741130752842e8e26dc2cc93,vignette,submitted,1,29,f,High school,NA
158,3f4e7b7759841ce0ef1f41ca266b45c0,97fcd458bb7f6b35f92ee8f01d8fcefd,vignette,submitted,1,32,f,Master degree,NA
159,12ac2e9bbaaa847196337f6c5a8c3e24,59d65739528a570f81ad665ec390fda1,feedback_full,churned,1,NA,NA,NA,NA
160,18f21baa729623b4a5676769ab01f2c8,dcb186f2b522d28ae869c09f3726f121,feedback_full,churned,1,NA,NA,NA,NA
161,02061825495aaebc052469ec38e18f7f,1b4ab97eec0581b0aa1a59c9ead28d33,feedback_full,submitted,1,31,f,Bachelor degree,NA
162,609662ce77629780769378aaf575bfde,4afcda5a4c21fa01ec4ab5f9188bf7cb,full,churned,1,26,NA,High school,NA
163,b5ba86a49b8b6656cde30ce739743036,30dcc065071ce6fa13bfae256bea24ed,vignette,submitted,1,25,m,Bachelor degree,GOOD
164,494259b644dc702c22cdb0071504cdae,e9a8566bd756dd771468b06a7eaaca7c,feedback_vignette,submitted,1,34,m,High school,Very interesting study!
165,63b754b7cf904e7244290ae5331628a6,af52c79c0531c336f3a60e14ee698d25,feedback_vignette,submitted,1,29,m,Bachelor degree,NA
166,71afd6b61cdf65619f9878f303acbc13,bc97d30443fb94960d559721a33c900d,feedback_full,churned,1,NA,NA,NA,NA
167,1be19654bc177f0a1415d383cda4255b,d21ccc7231288a2a51b55c665ac4be75,vignette,churned,1,36,m,NA,NA
168,d6a941fc74bd6884b85330ca3f5319cc,1a49a71cf2033e3df52f9c0c2f1f4db2,feedback_vignette,submitted,1,35,m,High school,NA
169,90f9e10a303041f3064b5c14880e3e59,53c9564ac9e6af02958b62806200d296,full,churned,1,NA,NA,NA,NA
170,3843e395fe1232beca8efb07c9719563,42c202a1fb026ef6ba1aef1c86174658,vignette,submitted,1,33,f,High school,"No feedback, fun study though!"
171,072d015072a392a4ce93fc23cdc38f25,cdbbda8e06485d78f7f13d23a9c6e798,full,submitted,1,36,f,Bachelor degree,NA
172,434cff690fb8ff13310cf5a55acaa360,09bb1c6a17b6c5038033b1c2f44d92ca,vignette,submitted,1,39,f,High school,NA
173,3843e395fe1232beca8efb07c9719563,42c202a1fb026ef6ba1aef1c86174658,vignette,submitted,1,33,f,High school,"No feedback, fun study though!"
174,3843e395fe1232beca8efb07c9719563,42c202a1fb026ef6ba1aef1c86174658,vignette,submitted,1,33,f,High school,"No feedback, fun study though!"
175,0e8b277766f49367eb7fdbd55b53135e,80712c223fde3bcfa2c7fb82fd9ce781,vignette,submitted,1,26,m,Bachelor degree,NA
176,4b4117a10f39cee5a5fbd113211d57f3,7402900e72a9723aac76656e9624f0d9,feedback_vignette,submitted,1,27,m,Bachelor degree,none
177,f9e8fe2cdd3d3745dd8e9216e6c88519,36ca00e838b151c2c0501ece4df79f46,feedback_vignette,submitted,1,25,NA,Bachelor degree,NA
178,18cdae842851c531300bb26971973ce8,27a7781b37505659030218aa2cdcfe49,vignette,submitted,1,36,m,High school,Great survey!
179,de6cad6c19dd9d2f297b057142724425,a60beb5e1029b28da21a6fdc4ebbee97,vignette,submitted,1,42,f,Bachelor degree,NA
180,bfb31303eb8161c15f0715319fe1cc8b,daa5445cac65cde1f410ef0374e3eac5,feedback_vignette,submitted,1,38,m,High school,NA
181,9ac9c27796ebb091d03fc98c91ee189a,f393c8550cd1d7f2495dd0750d3b4593,feedback_full,submitted,1,39,f,Bachelor degree,good
182,dee99af757bfeabfc7d5ba8c94c95a50,5f909ec8f1908be1362b5868cd10d9b8,feedback_vignette,submitted,1,23,f,High school,NA
183,0f239c57548bb45c5b9d4996b1740cd5,c298d30b925f7316ab0130796dad2d30,feedback_vignette,submitted,1,29,f,Bachelor degree,Interesting study really made me think about my bias.
184,0f239c57548bb45c5b9d4996b1740cd5,c298d30b925f7316ab0130796dad2d30,feedback_vignette,submitted,1,29,f,Bachelor degree,Interesting study really made me think about my bias.
185,c4c832de85b0661e394afcf1e1dbe1a8,29e5b4c9296209f9d6b50b6b1b1db16a,vignette,submitted,1,59,f,High school,"This study was much fun and very interesting, thanks so much!!"
186,9f5fd987716100712673c92a7e060ff7,f4cf63e0f14587ddbac3b4763b0200c8,full,churned,1,NA,NA,NA,NA
187,00db2bb78503a9587a386ebc8710b233,8f1549eaad27802d42192fc642ea59b5,feedback_full,submitted,1,38,m,Master degree,none
188,dbb5ae81bd7f1733bc44847dcb965552,9ac8825a622d8f409be86e3ef1ee340c,feedback_vignette,submitted,1,27,NA,Bachelor degree,N/A
189,91c661d324a15f82a3e9837ebff30b9e,009e5aa166fa91e4d457d97352f19167,feedback_vignette,submitted,1,25,m,Bachelor degree,thaniks
190,ca8fc2ceec2386b51ed7b2954b3fc91c,25089d004b084547013121945301c19d,feedback_vignette,submitted,1,32,f,Bachelor degree,I dont have anything
191,17369d1e00074e42d7a65eb5204b9ef1,ca247d5792c7293e6696e1a44ed11c98,feedback_vignette,submitted,1,25,m,Bachelor degree,NOTHING
192,072c2a4fe773f636de848df5cfa88d37,33eb735fa02cde721408d1d92a01b9d2,vignette,submitted,1,32,f,Bachelor degree,good
193,59e4148240e019b3c0033307ef340e04,7d62629c4ca8cc048a5ea19c083671e1,feedback_vignette,submitted,1,52,f,Associate degree,NA
194,f55db3bbd81cbb5087964a217204b4cd,5e19ec31ac7634df6e48f4acef3c324d,feedback_vignette,submitted,1,36,f,Bachelor degree,NA
195,dc4d748b90ecfc73d08aa816dc3fc9d0,176fe21c6b954aa2b844346251e9101c,full,churned,1,NA,NA,NA,NA
196,3cd479d4ede0a0c728ed9fd9df5269da,65e572114c527615460631679ced55cf,feedback_full,submitted,1,27,m,Associate degree,NA
197,d047620767295e52b451b9d138af0ed8,f7e82cf6b60c607c0eb1440f4ca8cc69,vignette,submitted,1,32,m,Bachelor degree,NA
